0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.234525,0.000000,0.000000,0.000000,0.245640,0.000000,0.160676,0.000000,0.229488,0.000000,0.162446,0.000000,0.175315,0.000000,0.000000,0.240364,0.000000,0.000000
0.000000,0.000000,0.284234,0.000000,0.000000,0.000000,0.244035,0.000000,0.280249,0.000000,0.246699,0.000000,0.220681,0.000000,0.307571,0.000000,0.000000,0.256306,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.201386,0.000000,0.000000,0.000000,0.216741,0.000000,0.254092,0.000000,0.250524,0.000000,0.145235,0.000000,0.239905,0.000000,0.000000,0.239138,0.000000,0.000000
0.000000,0.000000,0.172070,0.000000,0.000000,0.000000,0.191053,0.000000,0.145729,0.000000,0.210364,0.000000,0.082520,0.000000,0.159937,0.000000,0.000000,0.194989,0.000000,0.000000
0.313215,0.000000,0.198836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.108202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.157557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.186031,0.000000,0.000000,0.172088,0.000000,0.273877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302591,0.000000,0.000000,0.289140
0.132879,0.000000,0.000000,0.137132,0.000000,0.273877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197141
0.195522,0.364124,0.000000,0.002689,0.000000,0.214888,0.000000,0.000000,0.000000,0.000000,0.000000,0.311893,0.000000,0.000000,0.000000,0.000000,0.239144,0.000000,0.000000,0.197141
0.113896,0.000000,0.000000,0.048400,0.000000,0.143259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.207072,0.000000,0.000000,0.192760
0.011390,0.014663,0.000000,0.000000,0.000000,0.168539,0.000000,0.000000,0.000000,0.000000,0.000000,0.170123,0.000000,0.000000,0.000000,0.000000,0.154781,0.000000,0.000000,0.170855
0.015186,0.009775,0.000000,0.000000,0.000000,0.054775,0.000000,0.000000,0.000000,0.000000,0.000000,0.089787,0.000000,0.000000,0.000000,0.000000,0.126893,0.000000,0.000000,0.004381
0.000000,0.002444,0.000000,0.002689,0.000000,0.151686,0.000000,0.000000,0.000000,0.000000,0.000000,0.160672,0.000000,0.000000,0.000000,0.000000,0.172212,0.000000,0.000000,0.000000
0.049355,0.000000,0.000000,0.005378,0.000000,0.012640,0.000000,0.000000,0.000000,0.000000,0.000000,0.127592,0.000000,0.000000,0.000000,0.000000,0.035558,0.000000,0.000000,0.004381
0.000000,0.263929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.285923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.026889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.150577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.188221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.167048,0.109970,0.000000,0.112933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.347545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229633,0.000000,0.189334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096966,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.388380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319049,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319049,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281514,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048576,0.000000,0.149167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366838,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.337893,0.376343,0.000000,0.317287,0.012540,0.307584,0.000000,0.093850,0.000000,0.086553,0.000000,0.342609,0.000000,0.000000,0.000000,0.120323,0.347910,0.000000,0.000000,0.389901
0.083524,0.171065,0.000000,0.196288,0.155858,0.000000,0.000000,0.100839,0.000000,0.102781,0.000000,0.222105,0.000000,0.000000,0.000000,0.358034,0.000000,0.000000,0.018768,0.000000
0.003797,0.000000,0.000000,0.293087,0.000000,0.000000,0.000000,0.241614,0.000000,0.384078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100094,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.175719,0.000000,0.162286,0.000000,0.000000,0.267836,0.000000,0.000000,0.000000,0.000000,0.000000,0.331561,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.290594,0.000000,0.358718,0.000000,0.273473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283286,0.000000,0.000000
0.165150,0.000000,0.000000,0.000000,0.335005,0.273877,0.000000,0.000000,0.000000,0.016229,0.000000,0.000000,0.000000,0.000000,0.000000,0.375643,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.314824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359858,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.148692,0.000000,0.000000,0.000000,0.000000,0.027048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.199319,0.188171,0.000000,0.112933,0.200645,0.189607,0.000000,0.067892,0.000000,0.119010,0.000000,0.236282,0.000000,0.000000,0.000000,0.176082,0.241236,0.000000,0.000000,0.223426
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.386411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043791,0.000000
